id,year,month,day,hour,season,pm
49841,2015,9,8,16,3,35.0
49842,2015,9,8,17,3,50.0
49843,2015,9,8,18,3,59.0
49844,2015,9,8,19,3,67.0
49845,2015,9,8,20,3,67.0
49846,2015,9,8,21,3,72.0
49847,2015,9,8,22,3,78.0
49848,2015,9,8,23,3,93.0
49849,2015,9,9,0,3,95.0
49850,2015,9,9,1,3,89.0
49851,2015,9,9,2,3,79.0
49852,2015,9,9,3,3,70.0
49853,2015,9,9,4,3,65.0
49854,2015,9,9,5,3,54.0
49855,2015,9,9,6,3,53.0
49856,2015,9,9,7,3,51.0
49857,2015,9,9,8,3,54.0
49858,2015,9,9,9,3,48.0
49859,2015,9,9,10,3,43.0
49860,2015,9,9,11,3,39.0
49861,2015,9,9,12,3,33.0
49862,2015,9,9,13,3,28.0
49863,2015,9,9,14,3,22.0
49864,2015,9,9,15,3,17.0
49865,2015,9,9,16,3,14.0
49866,2015,9,9,17,3,9.0
49867,2015,9,9,18,3,13.0
49868,2015,9,9,19,3,8.0
49869,2015,9,9,20,3,11.0
49870,2015,9,9,21,3,12.0
49871,2015,9,9,22,3,10.0
49872,2015,9,9,23,3,9.0
49873,2015,9,10,0,3,10.0
49874,2015,9,10,1,3,8.0
49875,2015,9,10,2,3,3.0
49876,2015,9,10,3,3,4.0
49877,2015,9,10,4,3,5.0
49878,2015,9,10,5,3,7.0
49879,2015,9,10,6,3,4.0
49880,2015,9,10,7,3,10.0
49881,2015,9,10,8,3,10.0
49882,2015,9,10,9,3,13.0
49883,2015,9,10,10,3,13.0
49884,2015,9,10,11,3,17.0
49885,2015,9,10,12,3,14.0
49886,2015,9,10,13,3,12.0
49887,2015,9,10,14,3,10.0
49888,2015,9,10,15,3,12.0
49889,2015,9,10,16,3,14.0
49890,2015,9,10,17,3,9.0
49891,2015,9,10,18,3,14.0
49892,2015,9,10,19,3,17.0
49893,2015,9,10,20,3,14.0
49894,2015,9,10,21,3,9.0
49895,2015,9,10,22,3,13.0
49896,2015,9,10,23,3,15.0
49897,2015,9,11,0,3,14.0
49898,2015,9,11,1,3,12.0
49899,2015,9,11,2,3,12.0
49900,2015,9,11,3,3,8.0
49901,2015,9,11,4,3,5.0
49902,2015,9,11,5,3,10.0
49903,2015,9,11,6,3,6.0
49904,2015,9,11,7,3,7.0
49905,2015,9,11,8,3,9.0
49906,2015,9,11,9,3,9.0
49907,2015,9,11,10,3,8.0
49908,2015,9,11,11,3,8.0
49909,2015,9,11,12,3,NaN
49910,2015,9,11,13,3,NaN
49911,2015,9,11,14,3,5.0
49912,2015,9,11,15,3,4.0
49913,2015,9,11,16,3,10.0
49914,2015,9,11,17,3,11.0
49915,2015,9,11,18,3,7.0
49916,2015,9,11,19,3,14.0
49917,2015,9,11,20,3,15.0
49918,2015,9,11,21,3,24.0
49919,2015,9,11,22,3,19.0
49920,2015,9,11,23,3,14.0
49921,2015,9,12,0,3,12.0
49922,2015,9,12,1,3,3.0
49923,2015,9,12,2,3,6.0
49924,2015,9,12,3,3,6.0
49925,2015,9,12,4,3,9.0
49926,2015,9,12,5,3,4.0
49927,2015,9,12,6,3,6.0
49928,2015,9,12,7,3,8.0
49929,2015,9,12,8,3,7.0
49930,2015,9,12,9,3,3.0
49931,2015,9,12,10,3,5.0
49932,2015,9,12,11,3,5.0
49933,2015,9,12,12,3,6.0
49934,2015,9,12,13,3,5.0
49935,2015,9,12,14,3,3.0
49936,2015,9,12,15,3,6.0
49937,2015,9,12,16,3,5.0
49938,2015,9,12,17,3,5.0
49939,2015,9,12,18,3,10.0
49940,2015,9,12,19,3,14.0
49941,2015,9,12,20,3,15.0
49942,2015,9,12,21,3,18.0
49943,2015,9,12,22,3,16.0
49944,2015,9,12,23,3,20.0
49945,2015,9,13,0,3,24.0
49946,2015,9,13,1,3,22.0
49947,2015,9,13,2,3,28.0
49948,2015,9,13,3,3,29.0
49949,2015,9,13,4,3,30.0
49950,2015,9,13,5,3,23.0
49951,2015,9,13,6,3,28.0
49952,2015,9,13,7,3,17.0
49953,2015,9,13,8,3,13.0
49954,2015,9,13,9,3,15.0
49955,2015,9,13,10,3,15.0
49956,2015,9,13,11,3,19.0
49957,2015,9,13,12,3,16.0
49958,2015,9,13,13,3,15.0
49959,2015,9,13,14,3,13.0
49960,2015,9,13,15,3,16.0
49961,2015,9,13,16,3,17.0
49962,2015,9,13,17,3,14.0
49963,2015,9,13,18,3,21.0
49964,2015,9,13,19,3,32.0
49965,2015,9,13,20,3,36.0
49966,2015,9,13,21,3,31.0
49967,2015,9,13,22,3,32.0
49968,2015,9,13,23,3,41.0
49969,2015,9,14,0,3,43.0
49970,2015,9,14,1,3,55.0
49971,2015,9,14,2,3,61.0
49972,2015,9,14,3,3,72.0
49973,2015,9,14,4,3,76.0
49974,2015,9,14,5,3,54.0
49975,2015,9,14,6,3,59.0
49976,2015,9,14,7,3,65.0
49977,2015,9,14,8,3,76.0
49978,2015,9,14,9,3,93.0
49979,2015,9,14,10,3,117.0
49980,2015,9,14,11,3,116.0
49981,2015,9,14,12,3,120.0
49982,2015,9,14,13,3,111.0
49983,2015,9,14,14,3,94.0
49984,2015,9,14,15,3,77.0
49985,2015,9,14,16,3,55.0
49986,2015,9,14,17,3,44.0
49987,2015,9,14,18,3,53.0
49988,2015,9,14,19,3,69.0
49989,2015,9,14,20,3,66.0
49990,2015,9,14,21,3,69.0
49991,2015,9,14,22,3,85.0
49992,2015,9,14,23,3,96.0
49993,2015,9,15,0,3,99.0
49994,2015,9,15,1,3,97.0
49995,2015,9,15,2,3,101.0
49996,2015,9,15,3,3,109.0
49997,2015,9,15,4,3,114.0
49998,2015,9,15,5,3,150.0
49999,2015,9,15,6,3,146.0
50000,2015,9,15,7,3,119.0
50001,2015,9,15,8,3,116.0
50002,2015,9,15,9,3,121.0
50003,2015,9,15,10,3,130.0
50004,2015,9,15,11,3,NaN
50005,2015,9,15,12,3,NaN
50006,2015,9,15,13,3,99.0
50007,2015,9,15,14,3,100.0
50008,2015,9,15,15,3,96.0
50009,2015,9,15,16,3,106.0
50010,2015,9,15,17,3,93.0
50011,2015,9,15,18,3,98.0
50012,2015,9,15,19,3,112.0
50013,2015,9,15,20,3,123.0
50014,2015,9,15,21,3,139.0
50015,2015,9,15,22,3,121.0
50016,2015,9,15,23,3,122.0
50017,2015,9,16,0,3,120.0
50018,2015,9,16,1,3,119.0
50019,2015,9,16,2,3,149.0
50020,2015,9,16,3,3,172.0
50021,2015,9,16,4,3,168.0
50022,2015,9,16,5,3,162.0
50023,2015,9,16,6,3,148.0
50024,2015,9,16,7,3,142.0
50025,2015,9,16,8,3,148.0
50026,2015,9,16,9,3,168.0
50027,2015,9,16,10,3,182.0
50028,2015,9,16,11,3,184.0
50029,2015,9,16,12,3,151.0
50030,2015,9,16,13,3,116.0
50031,2015,9,16,14,3,107.0
50032,2015,9,16,15,3,96.0
50033,2015,9,16,16,3,98.0
50034,2015,9,16,17,3,101.0
50035,2015,9,16,18,3,105.0
50036,2015,9,16,19,3,118.0
50037,2015,9,16,20,3,133.0
50038,2015,9,16,21,3,148.0
50039,2015,9,16,22,3,157.0
50040,2015,9,16,23,3,158.0
50041,2015,9,17,0,3,164.0
50042,2015,9,17,1,3,166.0
50043,2015,9,17,2,3,164.0
50044,2015,9,17,3,3,170.0
50045,2015,9,17,4,3,183.0
50046,2015,9,17,5,3,177.0
50047,2015,9,17,6,3,181.0
50048,2015,9,17,7,3,184.0
50049,2015,9,17,8,3,185.0
50050,2015,9,17,9,3,NaN
50051,2015,9,17,10,3,NaN
50052,2015,9,17,11,3,127.0
50053,2015,9,17,12,3,176.0
50054,2015,9,17,13,3,154.0
50055,2015,9,17,14,3,110.0
50056,2015,9,17,15,3,106.0
50057,2015,9,17,16,3,105.0
50058,2015,9,17,17,3,118.0
50059,2015,9,17,18,3,132.0
50060,2015,9,17,19,3,144.0
50061,2015,9,17,20,3,160.0
50062,2015,9,17,21,3,170.0
50063,2015,9,17,22,3,170.0
50064,2015,9,17,23,3,183.0
50065,2015,9,18,0,3,255.0
50066,2015,9,18,1,3,248.0
50067,2015,9,18,2,3,251.0
50068,2015,9,18,3,3,223.0
50069,2015,9,18,4,3,144.0
50070,2015,9,18,5,3,50.0
50071,2015,9,18,6,3,81.0
50072,2015,9,18,7,3,105.0
50073,2015,9,18,8,3,84.0
50074,2015,9,18,9,3,75.0
50075,2015,9,18,10,3,79.0
50076,2015,9,18,11,3,51.0
50077,2015,9,18,12,3,28.0
50078,2015,9,18,13,3,19.0
50079,2015,9,18,14,3,15.0
50080,2015,9,18,15,3,12.0
50081,2015,9,18,16,3,14.0
50082,2015,9,18,17,3,17.0
50083,2015,9,18,18,3,27.0
50084,2015,9,18,19,3,69.0
50085,2015,9,18,20,3,77.0
50086,2015,9,18,21,3,68.0
50087,2015,9,18,22,3,56.0
50088,2015,9,18,23,3,43.0
50089,2015,9,19,0,3,39.0
50090,2015,9,19,1,3,28.0
50091,2015,9,19,2,3,28.0
50092,2015,9,19,3,3,15.0
50093,2015,9,19,4,3,9.0
50094,2015,9,19,5,3,11.0
50095,2015,9,19,6,3,17.0
50096,2015,9,19,7,3,13.0
50097,2015,9,19,8,3,9.0
50098,2015,9,19,9,3,8.0
50099,2015,9,19,10,3,13.0
50100,2015,9,19,11,3,14.0
50101,2015,9,19,12,3,19.0
50102,2015,9,19,13,3,13.0
50103,2015,9,19,14,3,15.0
50104,2015,9,19,15,3,14.0
50105,2015,9,19,16,3,20.0
50106,2015,9,19,17,3,21.0
50107,2015,9,19,18,3,21.0
50108,2015,9,19,19,3,26.0
50109,2015,9,19,20,3,39.0
50110,2015,9,19,21,3,44.0
50111,2015,9,19,22,3,64.0
50112,2015,9,19,23,3,97.0
50113,2015,9,20,0,3,105.0
50114,2015,9,20,1,3,113.0
50115,2015,9,20,2,3,118.0
50116,2015,9,20,3,3,122.0
50117,2015,9,20,4,3,132.0
50118,2015,9,20,5,3,86.0
50119,2015,9,20,6,3,73.0
50120,2015,9,20,7,3,73.0
50121,2015,9,20,8,3,90.0
50122,2015,9,20,9,3,101.0
50123,2015,9,20,10,3,134.0
50124,2015,9,20,11,3,165.0
50125,2015,9,20,12,3,124.0
50126,2015,9,20,13,3,113.0
50127,2015,9,20,14,3,107.0
50128,2015,9,20,15,3,99.0
50129,2015,9,20,16,3,95.0
50130,2015,9,20,17,3,83.0
50131,2015,9,20,18,3,58.0
50132,2015,9,20,19,3,61.0
50133,2015,9,20,20,3,57.0
50134,2015,9,20,21,3,53.0
50135,2015,9,20,22,3,58.0
50136,2015,9,20,23,3,59.0
50137,2015,9,21,0,3,67.0
50138,2015,9,21,1,3,71.0
50139,2015,9,21,2,3,76.0
50140,2015,9,21,3,3,70.0
50141,2015,9,21,4,3,71.0
50142,2015,9,21,5,3,79.0
50143,2015,9,21,6,3,112.0
50144,2015,9,21,7,3,110.0
50145,2015,9,21,8,3,115.0
50146,2015,9,21,9,3,124.0
50147,2015,9,21,10,3,122.0
50148,2015,9,21,11,3,112.0
50149,2015,9,21,12,3,108.0
50150,2015,9,21,13,3,91.0
50151,2015,9,21,14,3,87.0
50152,2015,9,21,15,3,95.0
50153,2015,9,21,16,3,89.0
50154,2015,9,21,17,3,83.0
50155,2015,9,21,18,3,93.0
50156,2015,9,21,19,3,101.0
50157,2015,9,21,20,3,104.0
50158,2015,9,21,21,3,114.0
50159,2015,9,21,22,3,116.0
50160,2015,9,21,23,3,138.0
50161,2015,9,22,0,3,134.0
50162,2015,9,22,1,3,131.0
50163,2015,9,22,2,3,140.0
50164,2015,9,22,3,3,162.0
50165,2015,9,22,4,3,174.0
50166,2015,9,22,5,3,177.0
50167,2015,9,22,6,3,189.0
50168,2015,9,22,7,3,199.0
50169,2015,9,22,8,3,212.0
50170,2015,9,22,9,3,200.0
50171,2015,9,22,10,3,194.0
50172,2015,9,22,11,3,182.0
50173,2015,9,22,12,3,163.0
50174,2015,9,22,13,3,167.0
50175,2015,9,22,14,3,160.0
50176,2015,9,22,15,3,168.0
50177,2015,9,22,16,3,198.0
50178,2015,9,22,17,3,134.0
50179,2015,9,22,18,3,54.0
50180,2015,9,22,19,3,30.0
50181,2015,9,22,20,3,36.0
50182,2015,9,22,21,3,52.0
50183,2015,9,22,22,3,55.0
50184,2015,9,22,23,3,39.0
50185,2015,9,23,0,3,29.0
50186,2015,9,23,1,3,35.0
50187,2015,9,23,2,3,38.0
50188,2015,9,23,3,3,35.0
50189,2015,9,23,4,3,22.0
50190,2015,9,23,5,3,15.0
50191,2015,9,23,6,3,17.0
50192,2015,9,23,7,3,12.0
50193,2015,9,23,8,3,15.0
50194,2015,9,23,9,3,17.0
50195,2015,9,23,10,3,17.0
50196,2015,9,23,11,3,24.0
50197,2015,9,23,12,3,31.0
50198,2015,9,23,13,3,31.0
50199,2015,9,23,14,3,30.0
50200,2015,9,23,15,3,31.0
50201,2015,9,23,16,3,39.0
50202,2015,9,23,17,3,34.0
50203,2015,9,23,18,3,44.0
50204,2015,9,23,19,3,45.0
50205,2015,9,23,20,3,58.0
50206,2015,9,23,21,3,64.0
50207,2015,9,23,22,3,63.0
50208,2015,9,23,23,3,71.0
50209,2015,9,24,0,3,81.0
50210,2015,9,24,1,3,78.0
50211,2015,9,24,2,3,80.0
50212,2015,9,24,3,3,84.0
50213,2015,9,24,4,3,79.0
50214,2015,9,24,5,3,66.0
50215,2015,9,24,6,3,69.0
50216,2015,9,24,7,3,110.0
50217,2015,9,24,8,3,149.0
50218,2015,9,24,9,3,175.0
50219,2015,9,24,10,3,180.0
50220,2015,9,24,11,3,214.0
50221,2015,9,24,12,3,203.0
50222,2015,9,24,13,3,198.0
50223,2015,9,24,14,3,210.0
50224,2015,9,24,15,3,199.0
50225,2015,9,24,16,3,172.0
50226,2015,9,24,17,3,159.0
50227,2015,9,24,18,3,107.0
50228,2015,9,24,19,3,30.0
50229,2015,9,24,20,3,33.0
50230,2015,9,24,21,3,32.0
50231,2015,9,24,22,3,24.0
50232,2015,9,24,23,3,16.0
50233,2015,9,25,0,3,28.0
50234,2015,9,25,1,3,29.0
50235,2015,9,25,2,3,32.0
50236,2015,9,25,3,3,32.0
50237,2015,9,25,4,3,33.0
50238,2015,9,25,5,3,34.0
50239,2015,9,25,6,3,40.0
50240,2015,9,25,7,3,46.0
50241,2015,9,25,8,3,29.0
50242,2015,9,25,9,3,21.0
50243,2015,9,25,10,3,16.0
50244,2015,9,25,11,3,3.0
50245,2015,9,25,12,3,9.0
50246,2015,9,25,13,3,5.0
50247,2015,9,25,14,3,3.0
50248,2015,9,25,15,3,NaN
50249,2015,9,25,16,3,3.0
50250,2015,9,25,17,3,7.0
50251,2015,9,25,18,3,13.0
50252,2015,9,25,19,3,35.0
50253,2015,9,25,20,3,44.0
50254,2015,9,25,21,3,36.0
50255,2015,9,25,22,3,64.0
50256,2015,9,25,23,3,49.0
50257,2015,9,26,0,3,72.0
50258,2015,9,26,1,3,41.0
50259,2015,9,26,2,3,28.0
50260,2015,9,26,3,3,17.0
50261,2015,9,26,4,3,14.0
50262,2015,9,26,5,3,10.0
50263,2015,9,26,6,3,7.0
50264,2015,9,26,7,3,9.0
50265,2015,9,26,8,3,10.0
50266,2015,9,26,9,3,12.0
50267,2015,9,26,10,3,17.0
50268,2015,9,26,11,3,34.0
50269,2015,9,26,12,3,45.0
50270,2015,9,26,13,3,41.0
50271,2015,9,26,14,3,25.0
50272,2015,9,26,15,3,30.0
50273,2015,9,26,16,3,38.0
50274,2015,9,26,17,3,42.0
50275,2015,9,26,18,3,47.0
50276,2015,9,26,19,3,55.0
50277,2015,9,26,20,3,57.0
50278,2015,9,26,21,3,54.0
50279,2015,9,26,22,3,60.0
50280,2015,9,26,23,3,59.0
50281,2015,9,27,0,3,63.0
50282,2015,9,27,1,3,68.0
50283,2015,9,27,2,3,79.0
50284,2015,9,27,3,3,74.0
50285,2015,9,27,4,3,81.0
50286,2015,9,27,5,3,85.0
50287,2015,9,27,6,3,78.0
50288,2015,9,27,7,3,80.0
50289,2015,9,27,8,3,76.0
50290,2015,9,27,9,3,73.0
50291,2015,9,27,10,3,71.0
50292,2015,9,27,11,3,57.0
50293,2015,9,27,12,3,38.0
50294,2015,9,27,13,3,25.0
50295,2015,9,27,14,3,20.0
50296,2015,9,27,15,3,16.0
50297,2015,9,27,16,3,16.0
50298,2015,9,27,17,3,17.0
50299,2015,9,27,18,3,31.0
50300,2015,9,27,19,3,NaN
50301,2015,9,27,20,3,63.0
50302,2015,9,27,21,3,86.0
50303,2015,9,27,22,3,61.0
50304,2015,9,27,23,3,40.0
50305,2015,9,28,0,3,24.0
50306,2015,9,28,1,3,23.0
50307,2015,9,28,2,3,26.0
50308,2015,9,28,3,3,33.0
50309,2015,9,28,4,3,29.0
50310,2015,9,28,5,3,39.0
50311,2015,9,28,6,3,42.0
50312,2015,9,28,7,3,54.0
50313,2015,9,28,8,3,79.0
50314,2015,9,28,9,3,94.0
50315,2015,9,28,10,3,74.0
50316,2015,9,28,11,3,49.0
50317,2015,9,28,12,3,50.0
50318,2015,9,28,13,3,49.0
50319,2015,9,28,14,3,48.0
50320,2015,9,28,15,3,51.0
50321,2015,9,28,16,3,48.0
50322,2015,9,28,17,3,NaN
50323,2015,9,28,18,3,NaN
50324,2015,9,28,19,3,54.0
50325,2015,9,28,20,3,69.0
50326,2015,9,28,21,3,60.0
50327,2015,9,28,22,3,65.0
50328,2015,9,28,23,3,81.0
50329,2015,9,29,0,3,78.0
50330,2015,9,29,1,3,74.0
50331,2015,9,29,2,3,75.0
50332,2015,9,29,3,3,74.0
50333,2015,9,29,4,3,71.0
50334,2015,9,29,5,3,68.0
50335,2015,9,29,6,3,67.0
50336,2015,9,29,7,3,60.0
50337,2015,9,29,8,3,56.0
50338,2015,9,29,9,3,52.0
50339,2015,9,29,10,3,36.0
50340,2015,9,29,11,3,34.0
50341,2015,9,29,12,3,40.0
50342,2015,9,29,13,3,37.0
50343,2015,9,29,14,3,35.0
50344,2015,9,29,15,3,29.0
50345,2015,9,29,16,3,24.0
50346,2015,9,29,17,3,27.0
50347,2015,9,29,18,3,30.0
50348,2015,9,29,19,3,35.0
50349,2015,9,29,20,3,28.0
50350,2015,9,29,21,3,25.0
50351,2015,9,29,22,3,29.0
50352,2015,9,29,23,3,28.0
50353,2015,9,30,0,3,24.0
50354,2015,9,30,1,3,24.0
50355,2015,9,30,2,3,24.0
50356,2015,9,30,3,3,22.0
50357,2015,9,30,4,3,24.0
50358,2015,9,30,5,3,28.0
50359,2015,9,30,6,3,36.0
50360,2015,9,30,7,3,27.0
50361,2015,9,30,8,3,27.0
50362,2015,9,30,9,3,29.0
50363,2015,9,30,10,3,26.0
50364,2015,9,30,11,3,25.0
50365,2015,9,30,12,3,31.0
50366,2015,9,30,13,3,24.0
50367,2015,9,30,14,3,24.0
50368,2015,9,30,15,3,20.0
50369,2015,9,30,16,3,31.0
50370,2015,9,30,17,3,38.0
50371,2015,9,30,18,3,42.0
50372,2015,9,30,19,3,35.0
50373,2015,9,30,20,3,37.0
50374,2015,9,30,21,3,39.0
50375,2015,9,30,22,3,31.0
50376,2015,9,30,23,3,43.0
50377,2015,10,1,0,3,44.0
50378,2015,10,1,1,3,36.0
50379,2015,10,1,2,3,3.0
50380,2015,10,1,3,3,NaN
50381,2015,10,1,4,3,4.0
50382,2015,10,1,5,3,3.0
50383,2015,10,1,6,3,NaN
50384,2015,10,1,7,3,4.0
50385,2015,10,1,8,3,4.0
50386,2015,10,1,9,3,3.0
50387,2015,10,1,10,3,NaN
50388,2015,10,1,11,3,4.0
50389,2015,10,1,12,3,8.0
50390,2015,10,1,13,3,6.0
50391,2015,10,1,14,3,3.0
50392,2015,10,1,15,3,3.0
50393,2015,10,1,16,3,11.0
50394,2015,10,1,17,3,9.0
50395,2015,10,1,18,3,14.0
50396,2015,10,1,19,3,21.0
50397,2015,10,1,20,3,23.0
50398,2015,10,1,21,3,24.0
50399,2015,10,1,22,3,31.0
50400,2015,10,1,23,3,30.0
50401,2015,10,2,0,3,28.0
50402,2015,10,2,1,3,34.0
50403,2015,10,2,2,3,28.0
50404,2015,10,2,3,3,21.0
50405,2015,10,2,4,3,23.0
50406,2015,10,2,5,3,23.0
50407,2015,10,2,6,3,23.0
50408,2015,10,2,7,3,30.0
50409,2015,10,2,8,3,29.0
50410,2015,10,2,9,3,23.0
50411,2015,10,2,10,3,19.0
50412,2015,10,2,11,3,27.0
50413,2015,10,2,12,3,24.0
50414,2015,10,2,13,3,22.0
50415,2015,10,2,14,3,21.0
50416,2015,10,2,15,3,18.0
50417,2015,10,2,16,3,18.0
50418,2015,10,2,17,3,24.0
50419,2015,10,2,18,3,39.0
50420,2015,10,2,19,3,48.0
50421,2015,10,2,20,3,46.0
50422,2015,10,2,21,3,53.0
50423,2015,10,2,22,3,53.0
50424,2015,10,2,23,3,43.0
50425,2015,10,3,0,3,30.0
50426,2015,10,3,1,3,21.0
50427,2015,10,3,2,3,10.0
50428,2015,10,3,3,3,8.0
50429,2015,10,3,4,3,7.0
50430,2015,10,3,5,3,6.0
50431,2015,10,3,6,3,11.0
50432,2015,10,3,7,3,13.0
50433,2015,10,3,8,3,13.0
50434,2015,10,3,9,3,18.0
50435,2015,10,3,10,3,21.0
50436,2015,10,3,11,3,24.0
50437,2015,10,3,12,3,19.0
50438,2015,10,3,13,3,25.0
50439,2015,10,3,14,3,20.0
50440,2015,10,3,15,3,25.0
50441,2015,10,3,16,3,30.0
50442,2015,10,3,17,3,32.0
50443,2015,10,3,18,3,36.0
50444,2015,10,3,19,3,37.0
50445,2015,10,3,20,3,43.0
50446,2015,10,3,21,3,51.0
50447,2015,10,3,22,3,57.0
50448,2015,10,3,23,3,60.0
50449,2015,10,4,0,3,62.0
50450,2015,10,4,1,3,66.0
50451,2015,10,4,2,3,69.0
50452,2015,10,4,3,3,63.0
50453,2015,10,4,4,3,69.0
50454,2015,10,4,5,3,64.0
50455,2015,10,4,6,3,68.0
50456,2015,10,4,7,3,64.0
50457,2015,10,4,8,3,60.0
50458,2015,10,4,9,3,74.0
50459,2015,10,4,10,3,82.0
50460,2015,10,4,11,3,92.0
50461,2015,10,4,12,3,106.0
50462,2015,10,4,13,3,127.0
50463,2015,10,4,14,3,145.0
50464,2015,10,4,15,3,166.0
50465,2015,10,4,16,3,175.0
50466,2015,10,4,17,3,194.0
50467,2015,10,4,18,3,212.0
50468,2015,10,4,19,3,223.0
50469,2015,10,4,20,3,233.0
50470,2015,10,4,21,3,282.0
50471,2015,10,4,22,3,224.0
50472,2015,10,4,23,3,209.0
50473,2015,10,5,0,3,187.0
50474,2015,10,5,1,3,174.0
50475,2015,10,5,2,3,165.0
50476,2015,10,5,3,3,174.0
50477,2015,10,5,4,3,161.0
50478,2015,10,5,5,3,162.0
50479,2015,10,5,6,3,161.0
50480,2015,10,5,7,3,160.0
50481,2015,10,5,8,3,157.0
50482,2015,10,5,9,3,173.0
50483,2015,10,5,10,3,213.0
50484,2015,10,5,11,3,241.0
50485,2015,10,5,12,3,255.0
50486,2015,10,5,13,3,252.0
50487,2015,10,5,14,3,262.0
50488,2015,10,5,15,3,262.0
50489,2015,10,5,16,3,245.0
50490,2015,10,5,17,3,211.0
50491,2015,10,5,18,3,256.0
50492,2015,10,5,19,3,318.0
50493,2015,10,5,20,3,328.0
50494,2015,10,5,21,3,338.0
50495,2015,10,5,22,3,346.0
50496,2015,10,5,23,3,360.0
50497,2015,10,6,0,3,357.0
50498,2015,10,6,1,3,393.0
50499,2015,10,6,2,3,384.0
50500,2015,10,6,3,3,364.0
50501,2015,10,6,4,3,319.0
50502,2015,10,6,5,3,282.0
50503,2015,10,6,6,3,282.0
50504,2015,10,6,7,3,291.0
50505,2015,10,6,8,3,285.0
50506,2015,10,6,9,3,257.0
50507,2015,10,6,10,3,258.0
50508,2015,10,6,11,3,274.0
50509,2015,10,6,12,3,270.0
50510,2015,10,6,13,3,286.0
50511,2015,10,6,14,3,311.0
50512,2015,10,6,15,3,338.0
50513,2015,10,6,16,3,335.0
50514,2015,10,6,17,3,307.0
50515,2015,10,6,18,3,320.0
50516,2015,10,6,19,3,338.0
50517,2015,10,6,20,3,311.0
50518,2015,10,6,21,3,296.0
50519,2015,10,6,22,3,254.0
50520,2015,10,6,23,3,278.0
50521,2015,10,7,0,3,342.0
50522,2015,10,7,1,3,369.0
50523,2015,10,7,2,3,380.0
50524,2015,10,7,3,3,369.0
50525,2015,10,7,4,3,335.0
50526,2015,10,7,5,3,320.0
50527,2015,10,7,6,3,318.0
50528,2015,10,7,7,3,305.0
50529,2015,10,7,8,3,302.0
50530,2015,10,7,9,3,339.0
50531,2015,10,7,10,3,347.0
50532,2015,10,7,11,3,354.0
50533,2015,10,7,12,3,345.0
50534,2015,10,7,13,3,315.0
50535,2015,10,7,14,3,273.0
50536,2015,10,7,15,3,258.0
50537,2015,10,7,16,3,235.0
50538,2015,10,7,17,3,271.0
50539,2015,10,7,18,3,323.0
50540,2015,10,7,19,3,346.0
50541,2015,10,7,20,3,123.0
50542,2015,10,7,21,3,12.0
50543,2015,10,7,22,3,5.0
50544,2015,10,7,23,3,4.0
50545,2015,10,8,0,3,6.0
50546,2015,10,8,1,3,3.0
50547,2015,10,8,2,3,3.0
50548,2015,10,8,3,3,6.0
50549,2015,10,8,4,3,8.0
50550,2015,10,8,5,3,7.0
50551,2015,10,8,6,3,3.0
50552,2015,10,8,7,3,5.0
50553,2015,10,8,8,3,3.0
50554,2015,10,8,9,3,8.0
50555,2015,10,8,10,3,5.0
50556,2015,10,8,11,3,11.0
50557,2015,10,8,12,3,9.0
50558,2015,10,8,13,3,5.0
50559,2015,10,8,14,3,6.0
50560,2015,10,8,15,3,4.0
50561,2015,10,8,16,3,5.0
50562,2015,10,8,17,3,9.0
50563,2015,10,8,18,3,11.0
50564,2015,10,8,19,3,14.0
50565,2015,10,8,20,3,14.0
50566,2015,10,8,21,3,24.0
50567,2015,10,8,22,3,21.0
50568,2015,10,8,23,3,38.0
50569,2015,10,9,0,3,41.0
50570,2015,10,9,1,3,50.0
50571,2015,10,9,2,3,37.0
50572,2015,10,9,3,3,25.0
50573,2015,10,9,4,3,25.0
50574,2015,10,9,5,3,18.0
50575,2015,10,9,6,3,12.0
50576,2015,10,9,7,3,18.0
50577,2015,10,9,8,3,24.0
50578,2015,10,9,9,3,23.0
50579,2015,10,9,10,3,6.0
50580,2015,10,9,11,3,8.0
50581,2015,10,9,12,3,4.0
50582,2015,10,9,13,3,4.0
50583,2015,10,9,14,3,3.0
50584,2015,10,9,15,3,3.0
50585,2015,10,9,16,3,7.0
50586,2015,10,9,17,3,3.0
50587,2015,10,9,18,3,3.0
50588,2015,10,9,19,3,10.0
50589,2015,10,9,20,3,3.0
50590,2015,10,9,21,3,9.0
50591,2015,10,9,22,3,5.0
50592,2015,10,9,23,3,5.0
50593,2015,10,10,0,3,4.0
50594,2015,10,10,1,3,8.0
50595,2015,10,10,2,3,3.0
50596,2015,10,10,3,3,3.0
50597,2015,10,10,4,3,3.0
50598,2015,10,10,5,3,3.0
50599,2015,10,10,6,3,5.0
50600,2015,10,10,7,3,6.0
50601,2015,10,10,8,3,3.0
50602,2015,10,10,9,3,3.0
50603,2015,10,10,10,3,5.0
50604,2015,10,10,11,3,3.0
50605,2015,10,10,12,3,4.0
50606,2015,10,10,13,3,6.0
50607,2015,10,10,14,3,3.0
50608,2015,10,10,15,3,8.0
50609,2015,10,10,16,3,7.0
50610,2015,10,10,17,3,4.0
50611,2015,10,10,18,3,11.0
50612,2015,10,10,19,3,8.0
50613,2015,10,10,20,3,7.0
50614,2015,10,10,21,3,4.0
50615,2015,10,10,22,3,3.0
50616,2015,10,10,23,3,3.0
